text,label
A viral meme claimed that a tech billionaire teleported across continents by tuning pyramids with headphones on a hidden forum the hoax blog concluded.,fake
An anonymous chain email claimed that a famous pop star printed unlimited money by installing secret crystals on a disappearing story the hoax blog concluded.,fake
The European Central Bank confirmed a resilience funding program in Latin America to stabilise commodity markets by the end of 2025 as recorded in the public minutes.,real
A viral meme claimed that a famous pop star reversed climate change by tuning pyramids with headphones on an encrypted group according to anonymous viral posts.,fake
The European Central Bank approved a resilience funding program in the Eurozone to improve disaster forecasting by the upcoming fiscal year according to the official bulletin.,real
A spam SMS screenshot said that WHO will pay $12 billion to anyone who hold your breath for an hour a rumour circulating on fringe forums claimed.,fake
An anonymous chain email claimed that a tech billionaire teleported across continents by whispering to moonlight on an encrypted group according to anonymous viral posts.,fake
A clickbait microblog claimed that a television chef reversed climate change by tuning pyramids with headphones on an encrypted group according to an unverifiable social media screenshot.,fake
A screenshot of a fake press release said that Federal Reserve will pay $12 billion to anyone who forward a message to ten suns the chain message insisted without evidence.,fake
A doctored advertisement said that WHO will pay $5 million to anyone who decode alien emojis according to an unverifiable social media screenshot.,fake
A viral meme claimed that a famous pop star teleported across continents by whispering to moonlight on a hidden forum the hoax blog concluded.,fake
The World Health Organization confirmed a coordinated vaccination drive in Latin America to modernise cross-border logistics by Q3 2026 the ministry detailed in its release.,real
An anonymous chain email claimed that a television chef teleported across continents by installing secret crystals on a private livestream a rumour circulating on fringe forums claimed.,fake
A screenshot of a fake press release said that WHO will pay $5 million to anyone who jump from Earth to Mars the chain message insisted without evidence.,fake
